instance_id,wrapping,parser,select,status,fmt,recovered_gold,note
PyCQA__flake8.cf1542ce.combine_file__ddyvctvg,truncated_hunk,fallback,concat_distinct,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -9 +9, body -7 +7)"
PyCQA__flake8.cf1542ce.combine_file__ddyvctvg,truncated_hunk,baseline,last,diff_parse_success,fenced_diff,False,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_diff,strict,last,diff_parse_fail,raw,False,prose before diff
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_diff,markdown,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_diff,fallback,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_diff,fallback,first,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_diff,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_diff,baseline,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_python_lang,strict,last,diff_parse_fail,raw,False,prose before diff
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_python_lang,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_python_lang,fallback,last,diff_parse_success,fenced_any,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_python_lang,fallback,first,diff_parse_success,fenced_any,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_python_lang,fallback,concat_distinct,diff_parse_success,fenced_any,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,fenced_python_lang,baseline,last,diff_parse_success,fenced_any,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw,strict,last,diff_parse_success,raw,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw,fallback,last,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw,fallback,first,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw,baseline,last,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw_prose_after,strict,last,diff_parse_fail,raw,False,prose after diff
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw_prose_after,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw_prose_after,fallback,last,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw_prose_after,fallback,first,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw_prose_after,fallback,concat_distinct,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,raw_prose_after,baseline,last,diff_parse_success,raw_git,False,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,prose_before_raw,strict,last,diff_parse_fail,raw,False,prose before diff
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,prose_before_raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,prose_before_raw,fallback,last,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,prose_before_raw,fallback,first,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,prose_before_raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,prose_before_raw,baseline,last,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,crlf_fenced,strict,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,crlf_fenced,markdown,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,crlf_fenced,fallback,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,crlf_fenced,fallback,first,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,crlf_fenced,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,crlf_fenced,baseline,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,two_blocks_example_then_final,strict,last,diff_parse_fail,raw,False,prose before diff
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,two_blocks_example_then_final,markdown,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,two_blocks_example_then_final,fallback,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,two_blocks_example_then_final,fallback,first,diff_parse_success,fenced_diff,False,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,two_blocks_example_then_final,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,two_blocks_example_then_final,baseline,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,search_replace,strict,last,no_patch,none,False,no diff signature
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,search_replace,markdown,last,diff_parse_success,search_replace,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,search_replace,fallback,last,diff_parse_success,search_replace,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,search_replace,fallback,first,diff_parse_success,search_replace,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,search_replace,fallback,concat_distinct,diff_parse_success,search_replace,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,search_replace,baseline,last,diff_parse_success,search_replace,True,
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,truncated_hunk,strict,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -7 +7, body -5 +5)"
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,truncated_hunk,markdown,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -7 +7, body -5 +5)"
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,truncated_hunk,fallback,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -7 +7, body -5 +5)"
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,truncated_hunk,fallback,first,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -7 +7, body -5 +5)"
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,truncated_hunk,fallback,concat_distinct,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -7 +7, body -5 +5)"
mahmoud__boltons.3bfcfdd0.combine_file__uoygvpco,truncated_hunk,baseline,last,diff_parse_success,fenced_diff,False,
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_diff,strict,last,diff_parse_fail,raw,False,prose before diff
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_diff,markdown,last,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_diff,fallback,last,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_diff,fallback,first,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_diff,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_diff,baseline,last,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_python_lang,strict,last,diff_parse_fail,raw,False,prose before diff
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_python_lang,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_python_lang,fallback,last,diff_parse_success,fenced_any,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_python_lang,fallback,first,diff_parse_success,fenced_any,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_python_lang,fallback,concat_distinct,diff_parse_success,fenced_any,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,fenced_python_lang,baseline,last,diff_parse_success,fenced_any,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,raw,strict,last,diff_parse_success,raw,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
jaraco__inflect.c079a96a.func_basic__31p51k97,raw,fallback,last,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,raw,fallback,first,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,raw,baseline,last,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,raw_prose_after,strict,last,diff_parse_fail,raw,False,prose after diff
jaraco__inflect.c079a96a.func_basic__31p51k97,raw_prose_after,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
jaraco__inflect.c079a96a.func_basic__31p51k97,raw_prose_after,fallback,last,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,raw_prose_after,fallback,first,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,raw_prose_after,fallback,concat_distinct,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,raw_prose_after,baseline,last,diff_parse_success,raw_git,False,
jaraco__inflect.c079a96a.func_basic__31p51k97,prose_before_raw,strict,last,diff_parse_fail,raw,False,prose before diff
jaraco__inflect.c079a96a.func_basic__31p51k97,prose_before_raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
jaraco__inflect.c079a96a.func_basic__31p51k97,prose_before_raw,fallback,last,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,prose_before_raw,fallback,first,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,prose_before_raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,prose_before_raw,baseline,last,diff_parse_success,raw_git,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,crlf_fenced,strict,last,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,crlf_fenced,markdown,last,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,crlf_fenced,fallback,last,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,crlf_fenced,fallback,first,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,crlf_fenced,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,crlf_fenced,baseline,last,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,two_blocks_example_then_final,strict,last,diff_parse_fail,raw,False,prose before diff
jaraco__inflect.c079a96a.func_basic__31p51k97,two_blocks_example_then_final,markdown,last,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,two_blocks_example_then_final,fallback,last,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,two_blocks_example_then_final,fallback,first,diff_parse_success,fenced_diff,False,
jaraco__inflect.c079a96a.func_basic__31p51k97,two_blocks_example_then_final,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,two_blocks_example_then_final,baseline,last,diff_parse_success,fenced_diff,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,search_replace,strict,last,no_patch,none,False,no diff signature
jaraco__inflect.c079a96a.func_basic__31p51k97,search_replace,markdown,last,diff_parse_success,search_replace,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,search_replace,fallback,last,diff_parse_success,search_replace,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,search_replace,fallback,first,diff_parse_success,search_replace,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,search_replace,fallback,concat_distinct,diff_parse_success,search_replace,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,search_replace,baseline,last,diff_parse_success,search_replace,True,
jaraco__inflect.c079a96a.func_basic__31p51k97,truncated_hunk,strict,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -16 +16, body -14 +14)"
jaraco__inflect.c079a96a.func_basic__31p51k97,truncated_hunk,markdown,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -16 +16, body -14 +14)"
jaraco__inflect.c079a96a.func_basic__31p51k97,truncated_hunk,fallback,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -16 +16, body -14 +14)"
jaraco__inflect.c079a96a.func_basic__31p51k97,truncated_hunk,fallback,first,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -16 +16, body -14 +14)"
jaraco__inflect.c079a96a.func_basic__31p51k97,truncated_hunk,fallback,concat_distinct,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -16 +16, body -14 +14)"
jaraco__inflect.c079a96a.func_basic__31p51k97,truncated_hunk,baseline,last,diff_parse_success,fenced_diff,False,
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_diff,strict,last,diff_parse_fail,raw,False,prose before diff
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_diff,markdown,last,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_diff,fallback,last,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_diff,fallback,first,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_diff,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_diff,baseline,last,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_python_lang,strict,last,diff_parse_fail,raw,False,prose before diff
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_python_lang,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_python_lang,fallback,last,diff_parse_success,fenced_any,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_python_lang,fallback,first,diff_parse_success,fenced_any,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_python_lang,fallback,concat_distinct,diff_parse_success,fenced_any,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,fenced_python_lang,baseline,last,diff_parse_success,fenced_any,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw,strict,last,diff_parse_success,raw,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw,fallback,last,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw,fallback,first,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw,baseline,last,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw_prose_after,strict,last,diff_parse_fail,raw,False,prose after diff
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw_prose_after,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw_prose_after,fallback,last,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw_prose_after,fallback,first,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw_prose_after,fallback,concat_distinct,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,raw_prose_after,baseline,last,diff_parse_success,raw_git,False,
jd__tenacity.0d40e76f.combine_file__4sazn12s,prose_before_raw,strict,last,diff_parse_fail,raw,False,prose before diff
jd__tenacity.0d40e76f.combine_file__4sazn12s,prose_before_raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
jd__tenacity.0d40e76f.combine_file__4sazn12s,prose_before_raw,fallback,last,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,prose_before_raw,fallback,first,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,prose_before_raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,prose_before_raw,baseline,last,diff_parse_success,raw_git,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,crlf_fenced,strict,last,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,crlf_fenced,markdown,last,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,crlf_fenced,fallback,last,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,crlf_fenced,fallback,first,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,crlf_fenced,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,crlf_fenced,baseline,last,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,two_blocks_example_then_final,strict,last,diff_parse_fail,raw,False,prose before diff
jd__tenacity.0d40e76f.combine_file__4sazn12s,two_blocks_example_then_final,markdown,last,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,two_blocks_example_then_final,fallback,last,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,two_blocks_example_then_final,fallback,first,diff_parse_success,fenced_diff,False,
jd__tenacity.0d40e76f.combine_file__4sazn12s,two_blocks_example_then_final,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,two_blocks_example_then_final,baseline,last,diff_parse_success,fenced_diff,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,search_replace,strict,last,no_patch,none,False,no diff signature
jd__tenacity.0d40e76f.combine_file__4sazn12s,search_replace,markdown,last,diff_parse_success,search_replace,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,search_replace,fallback,last,diff_parse_success,search_replace,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,search_replace,fallback,first,diff_parse_success,search_replace,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,search_replace,fallback,concat_distinct,diff_parse_success,search_replace,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,search_replace,baseline,last,diff_parse_success,search_replace,True,
jd__tenacity.0d40e76f.combine_file__4sazn12s,truncated_hunk,strict,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -8 +8, body -6 +6)"
jd__tenacity.0d40e76f.combine_file__4sazn12s,truncated_hunk,markdown,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -8 +8, body -6 +6)"
jd__tenacity.0d40e76f.combine_file__4sazn12s,truncated_hunk,fallback,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -8 +8, body -6 +6)"
jd__tenacity.0d40e76f.combine_file__4sazn12s,truncated_hunk,fallback,first,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -8 +8, body -6 +6)"
jd__tenacity.0d40e76f.combine_file__4sazn12s,truncated_hunk,fallback,concat_distinct,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -8 +8, body -6 +6)"
jd__tenacity.0d40e76f.combine_file__4sazn12s,truncated_hunk,baseline,last,diff_parse_success,fenced_diff,False,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_diff,strict,last,diff_parse_fail,raw,False,prose before diff
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_diff,markdown,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_diff,fallback,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_diff,fallback,first,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_diff,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_diff,baseline,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_python_lang,strict,last,diff_parse_fail,raw,False,prose before diff
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_python_lang,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_python_lang,fallback,last,diff_parse_success,fenced_any,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_python_lang,fallback,first,diff_parse_success,fenced_any,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_python_lang,fallback,concat_distinct,diff_parse_success,fenced_any,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,fenced_python_lang,baseline,last,diff_parse_success,fenced_any,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw,strict,last,diff_parse_success,raw,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw,fallback,last,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw,fallback,first,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw,baseline,last,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw_prose_after,strict,last,diff_parse_fail,raw,False,prose after diff
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw_prose_after,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw_prose_after,fallback,last,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw_prose_after,fallback,first,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw_prose_after,fallback,concat_distinct,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,raw_prose_after,baseline,last,diff_parse_success,raw_git,False,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,prose_before_raw,strict,last,diff_parse_fail,raw,False,prose before diff
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,prose_before_raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,prose_before_raw,fallback,last,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,prose_before_raw,fallback,first,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,prose_before_raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,prose_before_raw,baseline,last,diff_parse_success,raw_git,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,crlf_fenced,strict,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,crlf_fenced,markdown,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,crlf_fenced,fallback,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,crlf_fenced,fallback,first,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,crlf_fenced,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,crlf_fenced,baseline,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,two_blocks_example_then_final,strict,last,diff_parse_fail,raw,False,prose before diff
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,two_blocks_example_then_final,markdown,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,two_blocks_example_then_final,fallback,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,two_blocks_example_then_final,fallback,first,diff_parse_success,fenced_diff,False,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,two_blocks_example_then_final,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,two_blocks_example_then_final,baseline,last,diff_parse_success,fenced_diff,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,search_replace,strict,last,no_patch,none,False,no diff signature
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,search_replace,markdown,last,diff_parse_success,search_replace,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,search_replace,fallback,last,diff_parse_success,search_replace,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,search_replace,fallback,first,diff_parse_success,search_replace,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,search_replace,fallback,concat_distinct,diff_parse_success,search_replace,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,search_replace,baseline,last,diff_parse_success,search_replace,True,
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,truncated_hunk,strict,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -17 +17, body -15 +15)"
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,truncated_hunk,markdown,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -17 +17, body -15 +15)"
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,truncated_hunk,fallback,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -17 +17, body -15 +15)"
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,truncated_hunk,fallback,first,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -17 +17, body -15 +15)"
mahmoud__boltons.3bfcfdd0.func_basic__9rz2hyqa,truncated_hunk,fallback,concat_distinct,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -17 +17, body -15 +15)"
